country,country_code,region,city,id,osm_lat,osm_long,g_lat,g_long
United States of America,US,Mississippi,Gulfport,2473192,30.4210139619901,-89.0691763273925,30.3674198,-89.0928155
United States of America,US,Mississippi,Hattiesburg,2473237,31.3067856655588,-89.3156722354306,31.3271189,-89.2903392
United States of America,US,Mississippi,Horn Lake,2473323,34.9512014068688,-90.0501298300769,34.9553719,-90.0348139
United States of America,US,Mississippi,Indianola,2473360,33.4491818702366,-90.6446579897749,33.4509513,-90.6550917
United States of America,US,Mississippi,Jackson,2473380,32.2990384,-90.1847691,32.2987573,-90.1848103
United States of America,US,Mississippi,Laurel,2473505,31.7400609951236,-89.1326062633223,31.6940509,-89.1306124
United States of America,US,Mississippi,Long Beach,2473569,30.3504460599916,-89.1664747759552,30.3504751,-89.1528176
United States of America,US,Mississippi,Madison,2473618,32.4579598882875,-90.1127337681323,32.4618086,-90.1153638
United States of America,US,Mississippi,Meridian,2473720,32.3770428286231,-88.6973556051149,32.3643098,-88.703656
United States of America,US,Mississippi,Moss Point,2473790,30.4240554528694,-88.5288260954825,30.4115881,-88.5344601
United States of America,US,Mississippi,Natchez,2473822,31.5485333629085,-91.3880463998119,31.5604442,-91.403171
United States of America,US,Mississippi,Ocean Springs,2473901,30.4064114269207,-88.7950383954884,30.4113097,-88.8278057
United States of America,US,Mississippi,Olive Branch,2473918,34.9607282464684,-89.8484716135484,34.9617604,-89.8295315
United States of America,US,Mississippi,Oxford,2473941,34.3614893670755,-89.5292865303922,34.3664951,-89.5192484
United States of America,US,Mississippi,Pascagoula,2473961,30.3667558334567,-88.5481620859188,30.3657552,-88.5561272
United States of America,US,Mississippi,Pearl,2473974,32.2745601452846,-90.0950234776324,32.2745912,-90.1320311
United States of America,US,Mississippi,Picayune,2474007,30.5280581657004,-89.6776379312634,30.5254692,-89.6795084
United States of America,US,Mississippi,Ridgeland,2474156,32.4222085904595,-90.1449293587136,32.4284761,-90.1323087
United States of America,US,Mississippi,Southaven,2474369,34.9528894676841,-89.9764367058762,34.9889818,-90.0125913
United States of America,US,Mississippi,Starkville,2474399,33.4612817161896,-88.8297132208428,33.4503998,-88.8183872
United States of America,US,Mississippi,Tupelo,2474540,34.2638186174881,-88.7298214810101,34.2576066,-88.7033859
United States of America,US,Mississippi,Vicksburg,2474596,32.3526457,-90.8778821,32.3526456,-90.877882
United States of America,US,Mississippi,West Point,2474670,33.6076186,-88.6503255,33.6076186,-88.6503254
United States of America,US,Mississippi,Yazoo City,2474743,32.8551326,-90.4056469,32.8551326,-90.4056468
United States of America,US,Missouri,Affton,2474777,38.5498238195737,-90.3261811714012,38.5506084,-90.3331719
United States of America,US,Missouri,Arnold,2474879,38.4328317,-90.3776187,38.4328317,-90.3776187
United States of America,US,Missouri,Ballwin,2474946,38.5950182,-90.5469133,38.5950532,-90.5462339
United States of America,US,Missouri,Bellefontaine Neighbors,2475009,38.7403281,-90.2265001,38.7403281,-90.2265001
United States of America,US,Missouri,Belton,2475016,38.8119527,-94.5318982,38.8119527,-94.5318982
United States of America,US,Missouri,Berkeley,2475034,38.7441067870548,-90.3362042800558,38.7544952,-90.3312256
United States of America,US,Missouri,Blue Springs,2475105,39.0126828122665,-94.272387619079,39.0169509,-94.2816148
United States of America,US,Missouri,Bolivar,2475114,37.6061534688375,-93.417739312798,37.6144838,-93.4104749
United States of America,US,Missouri,Bridgeton,2475178,38.7671832298211,-90.4276211216518,38.7669954,-90.4115057
United States of America,US,Missouri,Cape Girardeau,2475314,37.3097089759225,-89.5582016601197,37.3058839,-89.5181476
United States of America,US,Missouri,Carthage,2475338,37.176447,-94.3102228,37.176447,-94.3102228
United States of America,US,Missouri,Chesterfield,2475422,38.6560565,-90.5742029,38.6631083,-90.5770675
United States of America,US,Missouri,Clayton,2475459,38.6442709152504,-90.3300642112756,38.6425518,-90.3237263
United States of America,US,Missouri,Clinton,2475480,38.371550686581,-93.7678280923755,38.3686324,-93.7782689
United States of America,US,Missouri,Columbia,2475511,38.9481027000031,-92.3268153902929,38.9517053,-92.3340724
United States of America,US,Missouri,Crestwood,2475590,38.5569031661362,-90.3782696480732,38.5569974,-90.3817845
United States of America,US,Missouri,Creve Coeur,2475592,38.6621226437516,-90.4432378581688,38.6608855,-90.422618
United States of America,US,Missouri,DeSoto,2673769,38.7125763400698,-90.6721048928717,38.1394978,-90.5551258
United States of America,US,Missouri,Ellisville,2475855,38.5938485,-90.5874773,38.5925532,-90.5870686
United States of America,US,Missouri,Excelsior Springs,2475921,39.3389720144408,-94.2378773426767,39.3391712,-94.2260559
United States of America,US,Missouri,Farmington,2475951,37.7829644719596,-90.4301788325146,37.7808846,-90.4217895
United States of America,US,Missouri,Ferguson,2475966,38.7442175,-90.3053915,38.7442175,-90.3053915
United States of America,US,Missouri,Festus,2475971,38.2206143214606,-90.4092680776448,38.2206101,-90.3959543
United States of America,US,Missouri,Florissant,2475998,38.7996452836006,-90.3278044988665,38.789217,-90.322614
United States of America,US,Missouri,Fort Leonard Wood,2674486,37.7057563096347,-92.1571421081965,37.7380556,-92.1172222
United States of America,US,Missouri,Fulton,2476071,38.8467082,-91.9479586,38.8467082,-91.9479586
United States of America,US,Missouri,Gladstone,2476140,39.2038918,-94.554677,39.2038918,-94.554677
