"country","country_code","region","city","id","osm_lat","osm_long","g_lat","g_long"
"United States of America","US","Missouri","Bolivar","2475114","37.6061534688375","-93.417739312798",,
"United States of America","US","Missouri","Bridgeton","2475178","38.7671832298211","-90.4276211216518",,
"United States of America","US","Missouri","Cape Girardeau","2475314","37.3097089759225","-89.5582016601197",,
"United States of America","US","Missouri","Carthage","2475338","37.176447","-94.3102228",,
"United States of America","US","Missouri","Chesterfield","2475422","38.6560565","-90.5742029",,
"United States of America","US","Missouri","Clayton","2475459","38.6442709152504","-90.3300642112756",,
"United States of America","US","Missouri","Clinton","2475480","38.371550686581","-93.7678280923755",,
"United States of America","US","Missouri","Columbia","2475511","38.9481027000031","-92.3268153902929",,
"United States of America","US","Missouri","Crestwood","2475590","38.5569031661362","-90.3782696480732",,
"United States of America","US","Missouri","Creve Coeur","2475592","38.6621226437516","-90.4432378581688",,
"United States of America","US","Missouri","DeSoto","2673769","38.7125763400698","-90.6721048928717",,
"United States of America","US","Missouri","Ellisville","2475855","38.5938485","-90.5874773",,
"United States of America","US","Missouri","Excelsior Springs","2475921","39.3389720144408","-94.2378773426767",,
"United States of America","US","Missouri","Farmington","2475951","37.7829644719596","-90.4301788325146",,
"United States of America","US","Missouri","Ferguson","2475966","38.7442175","-90.3053915",,
"United States of America","US","Missouri","Festus","2475971","38.2206143214606","-90.4092680776448",,
"United States of America","US","Missouri","Florissant","2475998","38.7996452836006","-90.3278044988665",,
"United States of America","US","Missouri","Fort Leonard Wood","2674486","37.7057563096347","-92.1571421081965",,
"United States of America","US","Missouri","Fulton","2476071","38.8467082","-91.9479586",,
"United States of America","US","Missouri","Gladstone","2476140","39.2038918","-94.554677",,
"United States of America","US","Missouri","Grandview","2476196","38.8858407","-94.5330096",,
"United States of America","US","Missouri","Hannibal","2476304","39.7093667931391","-91.3928516941583",,
"United States of America","US","Missouri","Harrisonville","2476323","38.6530040720073","-94.3466679332102",,
"United States of America","US","Missouri","Hazelwood","2476357","38.7931294186652","-90.3902015400698",,
"United States of America","US","Missouri","Independence","2476542","39.0911161","-94.4155068",,
"United States of America","US","Missouri","Jackson","2476574","37.3793617803498","-89.6526506573722",,
"United States of America","US","Missouri","Jefferson City","2476596","38.5767026","-92.1735165",,
"United States of America","US","Missouri","Jennings","2476601","38.7230293203335","-90.2642499418741",,
"United States of America","US","Missouri","Joplin","2476616","37.0809450831302","-94.5055993486811",,
"United States of America","US","Missouri","Kansas City","2476632","39.0994728","-94.5813298",,
"United States of America","US","Missouri","Kennett","2476651","36.2403743480405","-90.0482311689577",,
"United States of America","US","Missouri","Kirksville","2476688","40.1985131089999","-92.5752528981051",,
"United States of America","US","Missouri","Kirkwood","2476689","38.5788859284045","-90.4202402676532",,
"United States of America","US","Missouri","Lake Saint Louis","2476746","38.797552","-90.7856848",,
"United States of America","US","Missouri","Lebanon","2476798","37.6805968","-92.6637865",,
"United States of America","US","Missouri","Lemay","2476811","38.533386","-90.2792814",,
"United States of America","US","Missouri","Liberty","2476832","39.2417267616029","-94.4188690322378",,
"United States of America","US","Missouri","Manchester","2476957","38.9630036248303","-94.4969565015836",,
"United States of America","US","Missouri","Maplewood","2476969","38.6120723780009","-90.3239818313835",,
"United States of America","US","Missouri","Marshall","2476986","39.114436546969","-93.2010163376724",,
"United States of America","US","Missouri","Maryland Heights","2476999","38.7131073","-90.4298401",,
"United States of America","US","Missouri","Maryville","2477001","40.3437481162267","-94.8704931518177",,
"United States of America","US","Missouri","Mehlville","2477059","38.5083865","-90.3228941",,
"United States of America","US","Missouri","Mexico","2477084","39.1636167444907","-91.8708331902695",,
"United States of America","US","Missouri","Moberly","2477148","39.4172272677641","-92.4364582473226",,
"United States of America","US","Missouri","Murphy","2477226","38.4921919680049","-90.4856569167113",,
"United States of America","US","Missouri","Neosho","2477258","36.8441369436111","-94.3749246018261",,
"United States of America","US","Missouri","Nixa","2477320","37.0433863","-93.294353",,
"United States of America","US","Missouri","Oakville","2477378","38.4700533","-90.3045605",,
"United States of America","US","Missouri","Overland","2477459","38.7011626","-90.3623381",,
"United States of America","US","Missouri","Ozark","2477470","37.0361433925168","-93.2147501859893",,
"United States of America","US","Missouri","Point Lookout","2673781","38.2816759115783","-93.4862697918045",,
"United States of America","US","Missouri","Poplar Bluff","2477639","36.7630449461235","-90.4121018608645",,
"United States of America","US","Missouri","Raymore","2477732","38.801953","-94.4527294",,
"United States of America","US","Missouri","Raytown","2477733","38.9943757295376","-94.4640789805106",,
"United States of America","US","Missouri","Republic","2477761","37.1398603811884","-93.4457339059919",,
"United States of America","US","Missouri","Richmond Heights","2477778","38.6282707","-90.3191285",,
"United States of America","US","Missouri","Rolla","2477839","37.9450521968006","-91.7613940758563",,
"United States of America","US","Missouri","Saint Ann","2477894","38.7272735","-90.3831719",,
"United States of America","US","Missouri","Saint Charles","2477899","38.7961912658894","-90.5156327359063",,
"United States of America","US","Missouri","Saint Joseph","2477909","39.7598249489555","-94.8209285825663",,
"United States of America","US","Missouri","Saint Louis","2477910","38.6264972","-90.1993244",,
"United States of America","US","Missouri","Saint Peters","2477915","38.7825702692769","-90.6059052232734",,
"United States of America","US","Missouri","Sappington","2477946","38.5369976","-90.3798401",,
"United States of America","US","Missouri","Sedalia","2477982","38.7044609","-93.2282613",,
"United States of America","US","Missouri","Sikeston","2478050","36.8767198","-89.5878663",,
"United States of America","US","Missouri","Spanish Lake","2478110","38.7882976157769","-90.2078832763273",,
"United States of America","US","Missouri","Springfield","2478130","37.2153307","-93.2982521",,
"United States of America","US","Missouri","Town and Country","2478329","38.6122751","-90.4634532",,
"United States of America","US","Missouri","University City","2478381","38.665645509451","-90.3314861111934",,
"United States of America","US","Missouri","Warrensburg","2478469","38.7627893","-93.7360498",,
"United States of America","US","Missouri","Washington","2478474","38.5516424974028","-91.0150570927572",,
"United States of America","US","Missouri","Webb City","2478488","37.1425857264921","-94.4704917966515",,
"United States of America","US","Missouri","Webster Groves","2478491","38.5866006663641","-90.3543883083405",,
"United States of America","US","Missouri","Wentzville","2478501","38.8164968677005","-90.8669029171615",,
"United States of America","US","Missouri","West Plains","2478518","36.7378279504502","-91.8679756742404",,
"United States of America","US","Missouri","Wildwood","2478566","38.5795893","-90.6294468",,
"United States of America","US","Montana","Anaconda","2478692","46.1285369","-112.9422641",,
"United States of America","US","Montana","Belgrade","2478754","45.7832025958348","-111.176081030316",,
"United States of America","US","Montana","Billings","2478797","45.7898435783689","-108.548725303404",,
"United States of America","US","Montana","Bozeman","2478840","45.6829526149561","-111.053964687074",,
"United States of America","US","Montana","Butte","2478878","45.9838436","-112.5007277",,
"United States of America","US","Montana","Dillon","2479059","45.2163106","-112.6375201",,
"United States of America","US","Montana","Glendive","2479248","47.1052899","-104.7124597",,
"United States of America","US","Montana","Great Falls","2479270","47.4886039417978","-111.290091498453",,
"United States of America","US","Montana","Hamilton","2479295","46.2529180657559","-114.159396743157",,
"United States of America","US","Montana","Havre","2479311","48.549999","-109.6840887",,
"United States of America","US","Montana","Helena","2479318","46.5927122","-112.036109",,
"United States of America","US","Montana","Kalispell","2479411","48.2022563","-114.3167117",,
"United States of America","US","Montana","Laurel","2479470","45.6733928976615","-108.770299815264",,
"United States of America","US","Montana","Lewistown","2479486","47.0624732","-109.428238",,
"United States of America","US","Montana","Livingston","2479501","45.6624354","-110.5610396",,
"United States of America","US","Montana","Miles City","2479589","46.4083362","-105.8405582",,
"United States of America","US","Montana","Missoula","2479602","46.8825432432687","-114.011231953608",,
"United States of America","US","Montana","Orchard Homes","2479696","46.8762253665461","-114.036826213168",,
"United States of America","US","Montana","Polson","2479757","47.6895191014676","-114.144377449187",,
"United States of America","US","Montana","Sidney","2479949","47.7140694057755","-104.16930102343",,
"United States of America","US","Montana","Whitefish","2480197","48.4099506","-114.3342212",,
"United States of America","US","Nebraska","Beatrice","2480332","40.2705538811585","-96.7461390903792",,
"United States of America","US","Nebraska","Bellevue","2480342","41.1589773873591","-95.9332009116569",,
"United States of America","US","Nebraska","Columbus","2480471","41.4353928586766","-97.3555629323452",,
"United States of America","US","Nebraska","Fremont","2480625","41.4412021822204","-96.4909503696082",,
"United States of America","US","Nebraska","Grand Island","2674327","40.924608447784","-98.3581602201792",,
